algorithm,dataset,runs,num_tasks,makespan,throughput,total_cpu_time,total_wait_time,avg_wait_time,avg_start_time,avg_exec_time,avg_finish_time,imbalance_degree,resource_utilization,effective_slots
shc,low_high,10,28.6,93.66047336540001,0.3240164987921691,538.4554402289,387.19355136210004,13.561880793571675,13.567926169211825,18.836036187913173,32.403948269211824,1.646960076707724,0.4035381360600579,15.0
shc,rand,10,49.8,59.64611158540005,0.8404152859617786,723.5880970570996,833.2291982535002,16.735773772441352,16.742896094285715,14.529673197214118,31.272557820367346,1.8518797160155576,0.8142611268968187,15.0
shc,rand_stratified,10,249.9,76.66070659409995,3.4222387529733487,572.7904270471004,6034.491982929299,24.148367450679878,24.157008221143776,2.292057688880117,26.449054950542973,1.0733073495785121,0.5243654448472762,15.0
